time,amplitude
1802.0,0.792
1803.0,0.537
1804.0,0.753
1805.0,1.0
1806.0,1.582
1807.0,1.584
1808.0,1.255
1809.0,0.756
1810.0,0.258
1811.0,0.56
1812.0,0.862
1813.0,1.427
1814.0,1.608
1815.0,1.262
1816.0,0.861
1817.0,0.492
1818.0,0.327
1819.0,0.725
1820.0,1.308
1821.0,1.492
1822.0,1.49
1823.0,0.962
1824.0,0.577
1825.0,0.446
1826.0,0.625
1827.0,1.165
1828.0,1.547
1829.0,1.604
1830.0,1.273
1831.0,0.883
1832.0,0.258
1833.0,0.528
1834.0,1.063
1835.0,1.448
1836.0,1.77
1837.0,1.254
1838.0,0.855
1839.0,0.396
1840.0,0.302
1841.0,0.704
1842.0,1.334
1843.0,1.672
1844.0,1.279
1845.0,1.225
1846.0,0.415
1847.0,0.339
1848.0,0.653
1849.0,1.047
1850.0,1.474
1851.0,1.397
1852.0,1.16
1853.0,0.502
1854.0,0.449
1855.0,0.635
1856.0,1.053
1857.0,1.651
1858.0,1.632
1859.0,1.337
1860.0,0.78
1861.0,0.605
1862.0,0.414
1863.0,0.935
1864.0,1.26
1865.0,1.476
1866.0,1.39
1867.0,0.88
1868.0,0.405
1869.0,0.51
1870.0,0.68
1871.0,1.195
1872.0,1.521
1873.0,1.577
1874.0,1.212
1875.0,0.745
1876.0,0.358
1877.0,0.64
1878.0,0.822
1879.0,1.369
1880.0,1.617
1881.0,1.388
1882.0,0.789
1883.0,0.399
1884.0,0.526
1885.0,0.905
1886.0,1.463
1887.0,1.474
1888.0,1.419
1889.0,0.976
1890.0,0.582
1891.0,0.499
1892.0,0.769
1893.0,1.277
1894.0,1.719
1895.0,1.539
1896.0,1.039
1897.0,0.541
1898.0,0.453
1899.0,0.533
1900.0,1.035
1901.0,1.289
1902.0,1.571
1903.0,1.215
1904.0,0.674
1905.0,0.29
1906.0,0.423
1907.0,0.81
1908.0,1.381
1909.0,1.524
1910.0,1.421
1911.0,0.957
1912.0,0.473
1913.0,0.244
1914.0,0.629
1915.0,1.159
1916.0,1.65
1917.0,1.565
1918.0,1.222
1919.0,0.688
1920.0,0.501
1921.0,0.468
1922.0,0.889
1923.0,1.469
1924.0,1.582
1925.0,1.385
1926.0,0.726
1927.0,0.625
1928.0,0.327
1929.0,1.221
1930.0,1.525
1931.0,1.547
1932.0,1.425
1933.0,0.898
1934.0,0.413
1935.0,0.347
1936.0,0.796
1937.0,1.293
1938.0,1.932
1939.0,1.481
1940.0,1.076
1941.0,0.459
1942.0,0.321
1943.0,0.677
1944.0,1.113
1945.0,1.501
1946.0,1.63
1947.0,1.326
1948.0,0.758
1949.0,0.346
1950.0,0.638
1951.0,0.965
1952.0,1.456
1953.0,1.594
1954.0,1.442
1955.0,0.943
1956.0,0.5
1957.0,0.504
1958.0,0.765
1959.0,1.271
1960.0,1.734
1961.0,1.47
1962.0,1.251
1963.0,0.523
1964.0,0.422
1965.0,0.431
1966.0,1.026
1967.0,1.683
1968.0,1.634
1969.0,1.021
1970.0,0.662
1971.0,0.472
1972.0,0.547
1973.0,0.931
1974.0,1.384
1975.0,1.549
1976.0,1.375
1977.0,0.786
1978.0,0.493
1979.0,0.548
1980.0,0.907
1981.0,1.482
1982.0,1.576
1983.0,1.474
1984.0,1.126
1985.0,0.49
1986.0,0.267
1987.0,0.689
1988.0,1.223
1989.0,1.636
1990.0,1.69
1991.0,1.15
1992.0,0.733
1993.0,0.451
1994.0,0.341
1995.0,1.082
1996.0,1.489
1997.0,1.669
1998.0,1.364
1999.0,1.019
2000.0,0.559
2001.0,0.412
2002.0,0.733
2003.0,1.491
2004.0,1.512
2005.0,1.518
2006.0,0.987
2007.0,0.613
2008.0,0.427
2009.0,0.744
2010.0,1.228
2011.0,1.603
2012.0,1.567
2013.0,1.16
2014.0,0.746
2015.0,0.282
2016.0,0.651
2017.0,0.79
2018.0,1.391
2019.0,1.467
2020.0,1.271
2021.0,0.895
2022.0,0.424
2023.0,0.478
2024.0,0.851
2025.0,1.19
2026.0,1.522
2027.0,1.463
2028.0,0.957
2029.0,0.484
2030.0,0.432
2031.0,0.606
2032.0,1.199
2033.0,1.621
2034.0,1.513
2035.0,1.197
2036.0,0.515
2037.0,0.372
2038.0,0.569
2039.0,1.046
2040.0,1.605
2041.0,1.69
2042.0,1.344
2043.0,0.83
2044.0,0.318
2045.0,0.345
2046.0,0.961
2047.0,1.243
0.0,1.56
1.0,1.499
2.0,1.212
3.0,0.82
4.0,0.46
5.0,0.406
6.0,0.59
7.0,0.908
8.0,1.225
9.0,1.506
10.0,1.611
11.0,1.362
12.0,0.922
13.0,0.761
14.0,0.452
15.0,0.423
16.0,0.682
17.0,1.051
18.0,1.463
19.0,1.769
20.0,1.43
21.0,1.377
22.0,0.798
23.0,0.45
24.0,0.204
25.0,0.524
26.0,0.804
27.0,1.251
28.0,1.529
29.0,1.672
30.0,1.455
31.0,1.156
32.0,0.67
33.0,0.343
34.0,0.307
35.0,0.672
36.0,0.771
37.0,1.452
38.0,1.416
39.0,1.62
40.0,1.229
41.0,0.936
42.0,0.504
43.0,0.589
44.0,0.456
45.0,0.622
46.0,0.907
47.0,1.378
48.0,1.515
49.0,1.687
50.0,1.257
51.0,0.853
52.0,0.659
53.0,0.555
54.0,0.461
55.0,0.714
56.0,1.113
57.0,1.452
58.0,1.63
59.0,1.438
60.0,1.345
61.0,0.757
62.0,0.471
63.0,0.49
64.0,0.596
65.0,0.919
66.0,1.393
67.0,1.823
68.0,1.675
69.0,1.497
70.0,0.925
71.0,0.521
72.0,0.3
73.0,0.549
74.0,0.766
75.0,1.095
76.0,1.377
77.0,1.676
78.0,1.624
79.0,1.451
80.0,1.067
81.0,0.686
82.0,0.457
83.0,0.603
84.0,0.664
85.0,1.096
86.0,1.513
87.0,1.576
88.0,1.456
89.0,1.046
90.0,0.809
91.0,0.53
92.0,0.157
93.0,0.598
94.0,1.078
95.0,1.168
96.0,1.572
97.0,1.524
98.0,1.281
99.0,1.093
100.0,0.476
101.0,0.347
102.0,0.389
103.0,0.652
104.0,1.119
105.0,1.654
106.0,1.561
107.0,1.562
108.0,1.276
109.0,0.947
110.0,0.427
111.0,0.376
112.0,0.496
113.0,0.56
114.0,1.115
115.0,1.339
116.0,1.62
117.0,1.438
118.0,1.33
119.0,0.833
120.0,0.456
121.0,0.546
122.0,0.562
123.0,0.824
124.0,1.519
125.0,1.469
126.0,1.525
127.0,1.228
128.0,0.888
129.0,0.596
130.0,0.261
131.0,0.532
132.0,0.683
133.0,1.031
134.0,1.257
135.0,1.64
136.0,1.36
137.0,1.294
138.0,0.857
139.0,0.574
140.0,0.32
141.0,0.519
142.0,0.902
143.0,1.153
144.0,1.549
145.0,1.64
146.0,1.493
147.0,1.137
148.0,0.628
149.0,0.513
150.0,0.491
151.0,0.622
152.0,0.892
153.0,1.202
154.0,1.525
155.0,1.659
156.0,1.306
157.0,1.168
158.0,0.618
159.0,0.327
160.0,0.466
161.0,0.547
162.0,1.101
163.0,1.422
164.0,1.574
165.0,1.536
166.0,1.241
167.0,0.834
168.0,0.376
169.0,0.476
170.0,0.321
171.0,0.66
172.0,1.31
173.0,1.742
174.0,1.562
175.0,1.526
176.0,1.099
177.0,0.659
178.0,0.762
179.0,0.346
180.0,0.508
181.0,0.929
182.0,1.281
183.0,1.473
184.0,1.374
185.0,1.286
186.0,1.078
187.0,0.543
188.0,0.419
189.0,0.448
190.0,0.714
191.0,1.192
192.0,1.414
193.0,1.626
194.0,1.642
195.0,1.218
196.0,0.864
197.0,0.443
198.0,0.474
199.0,0.573
200.0,0.979
201.0,1.149
202.0,1.61
203.0,1.609
204.0,1.653
205.0,1.212
206.0,0.75
207.0,0.348
208.0,0.345
209.0,0.52
210.0,0.968
211.0,1.288
212.0,1.65
213.0,1.628
214.0,1.253
215.0,0.89
216.0,0.487
217.0,0.284
218.0,0.59
219.0,0.653
220.0,0.912
221.0,1.545
222.0,1.585
223.0,1.412
224.0,1.402
225.0,0.921
226.0,0.405
227.0,0.389
228.0,0.397
229.0,0.894
230.0,1.136
231.0,1.6
232.0,1.588
233.0,1.349
234.0,0.978
235.0,0.743
236.0,0.291
237.0,0.306
238.0,0.532
239.0,0.775
240.0,1.378
241.0,1.646
242.0,1.589
243.0,1.346
244.0,0.999
245.0,0.621
246.0,0.378
247.0,0.516
248.0,0.631
249.0,0.972
250.0,1.489
251.0,1.509
252.0,1.452
253.0,1.188
254.0,0.738
255.0,0.451
256.0,0.388
257.0,0.432
258.0,0.919
259.0,1.139
260.0,1.509
261.0,1.648
262.0,1.381
263.0,1.088
264.0,0.743
265.0,0.433
266.0,0.404
267.0,0.397
268.0,0.877
269.0,1.376
270.0,1.67
271.0,1.671
272.0,1.265
273.0,0.909
274.0,0.749
275.0,0.408
276.0,0.545
277.0,0.597
278.0,1.051
279.0,1.517
280.0,1.625
281.0,1.468
282.0,1.216
283.0,0.836
284.0,0.592
285.0,0.316
286.0,0.589
287.0,0.819
288.0,1.249
289.0,1.524
290.0,1.642
291.0,1.358
292.0,1.068
293.0,0.818
294.0,0.545
295.0,0.349
296.0,0.611
297.0,1.049
298.0,1.492
299.0,1.645
300.0,1.644
301.0,1.408
302.0,0.953
303.0,0.543
304.0,0.268
305.0,0.502
306.0,0.677
307.0,1.114
308.0,1.657
309.0,1.705
310.0,1.465
311.0,1.209
312.0,0.962
313.0,0.528
314.0,0.387
315.0,0.778
316.0,1.07
317.0,1.31
318.0,1.544
319.0,1.809
320.0,1.348
321.0,0.988
322.0,0.931
323.0,0.604
324.0,0.599
325.0,0.615
326.0,0.831
327.0,1.303
328.0,1.538
329.0,1.524
330.0,1.185
331.0,1.049
332.0,0.504
333.0,0.319
334.0,0.552
335.0,0.763
336.0,1.157
337.0,1.454
338.0,1.591
339.0,1.362
340.0,0.97
341.0,0.949
342.0,0.426
343.0,0.376
344.0,0.65
345.0,0.832
346.0,1.275
347.0,1.465
348.0,1.434
349.0,1.418
350.0,1.021
351.0,0.856
352.0,0.512
353.0,0.509
354.0,0.817
355.0,1.088
356.0,1.262
357.0,1.51
358.0,1.522
359.0,1.407
360.0,0.924
361.0,0.405
362.0,0.265
363.0,0.453
364.0,0.516
365.0,1.025
366.0,1.324
367.0,1.715
368.0,1.485
369.0,1.158
370.0,0.804
371.0,0.551
372.0,0.382
373.0,0.616
374.0,0.777
375.0,1.099
376.0,1.618
377.0,1.659
378.0,1.427
379.0,0.964
380.0,0.761
381.0,0.467
382.0,0.342
383.0,0.715
384.0,0.982
385.0,1.282
386.0,1.728
387.0,1.41
388.0,1.367
389.0,0.89
390.0,0.614
391.0,0.438
392.0,0.452
393.0,0.736
394.0,1.207
395.0,1.455
396.0,1.461
397.0,1.503
398.0,1.155
399.0,0.668
400.0,0.551
401.0,0.361
402.0,0.636
403.0,0.943
404.0,1.215
405.0,1.404
406.0,1.779
407.0,1.479
408.0,0.885
409.0,0.791
410.0,0.317
411.0,0.351
412.0,0.703
413.0,1.089
414.0,1.473
415.0,1.482
416.0,1.714
417.0,1.265
418.0,0.796
419.0,0.667
420.0,0.428
421.0,0.552
422.0,0.691
423.0,0.978
424.0,1.467
425.0,1.502
426.0,1.629
427.0,1.128
428.0,0.858
429.0,0.482
430.0,0.381
431.0,0.612
432.0,0.925
433.0,1.18
434.0,1.488
435.0,1.693
436.0,1.486
437.0,1.011
438.0,0.794
439.0,0.371
440.0,0.344
441.0,0.692
442.0,0.947
443.0,1.428
444.0,1.516
445.0,1.663
446.0,1.29
447.0,0.943
448.0,0.541
449.0,0.332
450.0,0.295
451.0,0.782
452.0,1.072
453.0,1.37
454.0,1.612
455.0,1.497
456.0,1.237
457.0,0.752
458.0,0.525
459.0,0.457
460.0,0.51
461.0,0.844
462.0,1.326
463.0,1.472
464.0,1.557
465.0,1.325
466.0,0.936
467.0,0.73
468.0,0.466
469.0,0.38
470.0,0.749
471.0,0.969
472.0,1.299
473.0,1.532
474.0,1.48
475.0,1.342
476.0,0.911
477.0,0.618
478.0,0.59
479.0,0.374
480.0,0.797
481.0,1.406
482.0,1.467
483.0,1.621
484.0,1.453
485.0,1.102
486.0,0.801
487.0,0.369
488.0,0.346
489.0,0.655
490.0,1.03
491.0,1.158
492.0,1.461
493.0,1.468
494.0,1.498
495.0,0.995
496.0,0.726
497.0,0.385
498.0,0.453
499.0,0.542
500.0,1.006
501.0,1.217
502.0,1.627
503.0,1.621
504.0,1.34
505.0,0.74
506.0,0.559
507.0,0.49
508.0,0.434
509.0,0.604
510.0,1.152
511.0,1.3
512.0,1.635
513.0,1.705
514.0,1.135
515.0,0.658
516.0,0.484
517.0,0.227
518.0,0.531
519.0,0.922
520.0,1.366
521.0,1.466
522.0,1.708
523.0,1.372
524.0,0.958
525.0,0.727
526.0,0.42
527.0,0.42
528.0,0.655
529.0,1.175
530.0,1.327
531.0,1.556
532.0,1.692
533.0,1.256
534.0,0.604
535.0,0.555
536.0,0.578
537.0,0.563
538.0,0.687
539.0,1.184
540.0,1.346
541.0,1.631
542.0,1.409
543.0,1.181
544.0,0.816
545.0,0.363
546.0,0.474
547.0,0.61
548.0,0.869
549.0,1.447
550.0,1.521
551.0,1.485
552.0,1.531
553.0,0.872
554.0,0.653
555.0,0.322
556.0,0.505
557.0,0.848
558.0,0.837
559.0,1.331
560.0,1.689
561.0,1.61
562.0,1.157
563.0,0.964
564.0,0.517
565.0,0.168
566.0,0.448
567.0,0.872
568.0,1.107
569.0,1.235
570.0,1.652
571.0,1.569
572.0,1.045
573.0,0.929
574.0,0.543
575.0,0.321
576.0,0.567
577.0,0.843
578.0,1.294
579.0,1.804
580.0,1.774
581.0,1.567
582.0,1.101
583.0,0.751
584.0,0.189
585.0,0.517
586.0,0.736
587.0,1.147
588.0,1.406
589.0,1.65
590.0,1.719
591.0,1.407
592.0,0.901
593.0,0.717
594.0,0.424
595.0,0.32
596.0,0.697
597.0,1.245
598.0,1.424
599.0,1.602
600.0,1.301
601.0,1.127
602.0,0.61
603.0,0.393
604.0,0.547
605.0,0.677
606.0,1.046
607.0,1.307
608.0,1.501
609.0,1.581
610.0,1.346
611.0,0.941
612.0,0.842
613.0,0.568
614.0,0.39
615.0,0.812
616.0,1.015
617.0,1.445
618.0,1.569
619.0,1.541
620.0,1.331
621.0,0.684
622.0,0.799
623.0,0.462
624.0,0.551
625.0,0.736
626.0,1.105
627.0,1.633
628.0,1.524
629.0,1.617
630.0,1.022
631.0,0.744
632.0,0.568
633.0,0.367
634.0,0.537
635.0,0.944
636.0,1.322
637.0,1.49
638.0,1.66
639.0,1.453
640.0,1.011
641.0,0.603
642.0,0.393
643.0,0.507
644.0,0.658
645.0,1.206
646.0,1.533
647.0,1.655
648.0,1.528
649.0,1.226
650.0,0.827
651.0,0.648
652.0,0.231
653.0,0.29
654.0,0.911
655.0,1.31
656.0,1.501
657.0,1.583
658.0,1.457
659.0,0.996
660.0,0.718
661.0,0.448
662.0,0.253
663.0,0.509
664.0,1.106
665.0,1.421
666.0,1.367
667.0,1.546
668.0,1.451
669.0,1.012
670.0,0.652
671.0,0.615
672.0,0.468
673.0,0.851
674.0,1.083
675.0,1.308
676.0,1.705
677.0,1.567
678.0,1.223
679.0,0.641
680.0,0.518
681.0,0.388
682.0,0.457
683.0,0.765
684.0,1.062
685.0,1.336
686.0,1.646
687.0,1.544
688.0,1.056
689.0,0.815
690.0,0.541
691.0,0.482
692.0,0.58
693.0,0.943
694.0,1.47
695.0,1.572
696.0,1.604
697.0,1.461
698.0,0.877
699.0,0.768
700.0,0.418
701.0,0.421
702.0,0.764
703.0,1.193
704.0,1.482
705.0,1.63
706.0,1.395
707.0,1.103
708.0,0.776
709.0,0.475
710.0,0.486
711.0,0.499
712.0,0.886
713.0,1.178
714.0,1.493
715.0,1.693
716.0,1.489
717.0,1.159
718.0,0.829
719.0,0.675
720.0,0.487
721.0,0.822
722.0,1.014
723.0,1.397
724.0,1.484
725.0,1.539
726.0,1.291
727.0,0.84
728.0,0.436
729.0,0.279
730.0,0.379
731.0,0.796
732.0,1.191
733.0,1.363
734.0,1.547
735.0,1.532
736.0,1.319
737.0,0.774
738.0,0.503
739.0,0.387
740.0,0.393
741.0,0.71
742.0,1.256
743.0,1.503
744.0,1.57
745.0,1.267
746.0,0.996
747.0,0.623
748.0,0.579
749.0,0.414
750.0,0.497
751.0,0.976
752.0,1.344
753.0,1.543
754.0,1.599
755.0,1.353
756.0,1.034
757.0,0.582
758.0,0.278
759.0,0.295
760.0,0.651
761.0,0.962
762.0,1.5
763.0,1.608
764.0,1.707
765.0,1.231
766.0,0.751
767.0,0.432
768.0,0.518
769.0,0.499
770.0,0.931
771.0,1.294
772.0,1.541
773.0,1.479
774.0,1.432
775.0,1.152
776.0,0.864
777.0,0.554
778.0,0.442
779.0,0.717
780.0,0.894
781.0,1.536
782.0,1.504
783.0,1.598
784.0,1.5
785.0,0.87
786.0,0.675
787.0,0.341
788.0,0.354
789.0,0.804
790.0,1.057
791.0,1.344
792.0,1.555
793.0,1.834
794.0,1.115
795.0,0.864
796.0,0.537
797.0,0.364
798.0,0.617
799.0,0.795
800.0,1.154
801.0,1.42
802.0,1.792
803.0,1.621
804.0,1.209
805.0,0.7
806.0,0.424
807.0,0.463
808.0,0.718
809.0,0.899
810.0,1.368
811.0,1.606
812.0,1.448
813.0,1.408
814.0,0.917
815.0,0.588
816.0,0.416
817.0,0.376
818.0,0.685
819.0,0.977
820.0,1.512
821.0,1.638
822.0,1.402
823.0,1.331
824.0,0.962
825.0,0.569
826.0,0.458
827.0,0.51
828.0,0.815
829.0,1.169
830.0,1.48
831.0,1.449
832.0,1.296
833.0,1.132
834.0,0.675
835.0,0.507
836.0,0.276
837.0,0.786
838.0,1.144
839.0,1.274
840.0,1.573
841.0,1.483
842.0,1.356
843.0,0.866
844.0,0.671
845.0,0.47
846.0,0.486
847.0,0.673
848.0,1.352
849.0,1.466
850.0,1.644
851.0,1.328
852.0,1.142
853.0,0.942
854.0,0.425
855.0,0.477
856.0,0.385
857.0,0.879
858.0,1.24
859.0,1.194
860.0,1.684
861.0,1.475
862.0,0.967
863.0,0.56
864.0,0.397
865.0,0.453
866.0,0.667
867.0,0.963
868.0,1.38
869.0,1.472
870.0,1.712
871.0,1.211
872.0,0.858
873.0,0.571
874.0,0.301
875.0,0.404
876.0,0.968
877.0,1.131
878.0,1.576
879.0,1.609
880.0,1.589
881.0,1.049
882.0,0.845
883.0,0.568
884.0,0.495
885.0,0.662
886.0,0.944
887.0,1.276
888.0,1.547
889.0,1.421
890.0,1.118
891.0,1.084
892.0,0.608
893.0,0.512
894.0,0.726
895.0,0.702
896.0,1.063
897.0,1.545
898.0,1.662
899.0,1.615
900.0,1.371
901.0,1.044
902.0,0.63
903.0,0.349
904.0,0.684
905.0,0.543
906.0,1.136
907.0,1.392
908.0,1.533
909.0,1.414
910.0,1.213
911.0,0.687
912.0,0.504
913.0,0.384
914.0,0.329
915.0,0.979
916.0,1.337
917.0,1.299
918.0,1.761
919.0,1.51
920.0,1.053
921.0,0.618
922.0,0.364
923.0,0.385
924.0,0.829
925.0,1.265
926.0,1.416
927.0,1.772
928.0,1.629
929.0,1.282
930.0,0.881
931.0,0.532
932.0,0.398
933.0,0.683
934.0,0.707
935.0,1.366
936.0,1.329
937.0,1.573
938.0,1.483
939.0,1.214
940.0,0.591
941.0,0.576
942.0,0.471
943.0,0.652
944.0,0.691
945.0,1.348
946.0,1.695
947.0,1.63
948.0,1.494
949.0,1.077
950.0,0.725
951.0,0.376
952.0,0.441
953.0,0.708
954.0,0.91
955.0,1.41
956.0,1.729
957.0,1.527
958.0,1.418
959.0,0.928
960.0,0.666
961.0,0.544
962.0,0.54
963.0,0.726
964.0,1.236
965.0,1.419
966.0,1.532
967.0,1.488
968.0,1.22
969.0,0.651
970.0,0.551
971.0,0.5
972.0,0.561
973.0,0.694
974.0,1.356
975.0,1.489
976.0,1.621
977.0,1.549
978.0,0.925
979.0,0.613
980.0,0.507
981.0,0.399
982.0,0.65
983.0,0.959
984.0,1.309
985.0,1.491
986.0,1.41
987.0,1.233
988.0,0.956
989.0,0.389
990.0,0.384
991.0,0.449
992.0,0.76
993.0,0.986
994.0,1.428
995.0,1.544
996.0,1.526
997.0,1.257
998.0,0.728
999.0,0.375
1000.0,0.424
1001.0,0.472
1002.0,0.917
1003.0,1.276
1004.0,1.489
1005.0,1.455
1006.0,1.331
1007.0,1.303
1008.0,0.756
1009.0,0.413
1010.0,0.536
1011.0,0.477
1012.0,0.884
1013.0,1.567
1014.0,1.505
1015.0,1.625
1016.0,1.29
1017.0,0.856
1018.0,0.568
1019.0,0.43
1020.0,0.448
1021.0,0.796
1022.0,1.15
1023.0,1.438
1024.0,1.663
1025.0,1.633
1026.0,1.139
1027.0,0.796
1028.0,0.5
1029.0,0.406
1030.0,0.697
1031.0,0.866
1032.0,1.198
1033.0,1.568
1034.0,1.619
1035.0,1.296
1036.0,1.163
1037.0,0.568
1038.0,0.377
1039.0,0.305
1040.0,0.725
1041.0,1.145
1042.0,1.265
1043.0,1.54
1044.0,1.752
1045.0,1.341
1046.0,0.75
1047.0,0.416
1048.0,0.299
1049.0,0.517
1050.0,0.659
1051.0,1.185
1052.0,1.486
1053.0,1.563
1054.0,1.415
1055.0,1.354
1056.0,0.852
1057.0,0.304
1058.0,0.476
1059.0,0.521
1060.0,0.881
1061.0,1.391
1062.0,1.572
1063.0,1.663
1064.0,1.587
1065.0,0.878
1066.0,0.615
1067.0,0.473
1068.0,0.434
1069.0,0.716
1070.0,1.234
1071.0,1.297
1072.0,1.524
1073.0,1.756
1074.0,1.149
1075.0,0.973
1076.0,0.581
1077.0,0.331
1078.0,0.423
1079.0,0.781
1080.0,1.333
1081.0,1.433
1082.0,1.459
1083.0,1.421
1084.0,1.42
1085.0,0.781
1086.0,0.456
1087.0,0.333
1088.0,0.649
1089.0,0.723
1090.0,1.113
1091.0,1.278
1092.0,1.624
1093.0,1.427
1094.0,1.082
1095.0,0.708
1096.0,0.412
1097.0,0.497
1098.0,0.63
1099.0,1.006
1100.0,1.442
1101.0,1.529
1102.0,1.618
1103.0,1.416
1104.0,0.864
1105.0,0.337
1106.0,0.408
1107.0,0.543
1108.0,0.888
1109.0,1.112
1110.0,1.44
1111.0,1.47
1112.0,1.472
1113.0,1.014
1114.0,0.768
1115.0,0.389
1116.0,0.432
1117.0,0.785
1118.0,1.127
1119.0,1.318
1120.0,1.499
1121.0,1.49
1122.0,1.444
1123.0,1.055
1124.0,0.602
1125.0,0.54
1126.0,0.552
1127.0,0.789
1128.0,0.864
1129.0,1.181
1130.0,1.566
1131.0,1.628
1132.0,1.214
1133.0,0.832
1134.0,0.385
1135.0,0.505
1136.0,0.579
1137.0,0.953
1138.0,1.054
1139.0,1.42
1140.0,1.387
1141.0,1.475
1142.0,0.967
1143.0,0.906
1144.0,0.457
1145.0,0.339
1146.0,0.513
1147.0,0.947
1148.0,1.213
1149.0,1.585
1150.0,1.536
1151.0,1.224
1152.0,1.153
1153.0,0.728
1154.0,0.48
1155.0,0.396
1156.0,0.749
1157.0,1.029
1158.0,1.534
1159.0,1.551
1160.0,1.542
1161.0,1.289
1162.0,0.83
1163.0,0.668
1164.0,0.256
1165.0,0.405
1166.0,0.79
1167.0,1.084
1168.0,1.445
1169.0,1.538
1170.0,1.494
1171.0,1.279
1172.0,0.635
1173.0,0.572
1174.0,0.443
1175.0,0.604
1176.0,1.084
1177.0,1.284
1178.0,1.505
1179.0,1.675
1180.0,1.404
1181.0,1.15
1182.0,0.729
1183.0,0.588
1184.0,0.399
1185.0,0.859
1186.0,0.993
1187.0,1.407
1188.0,1.579
1189.0,1.538
1190.0,1.255
1191.0,0.698
1192.0,0.48
1193.0,0.293
1194.0,0.686
1195.0,0.854
1196.0,1.257
1197.0,1.435
1198.0,1.588
1199.0,1.377
1200.0,1.279
1201.0,0.783
1202.0,0.606
1203.0,0.529
1204.0,0.541
1205.0,1.014
1206.0,1.281
1207.0,1.493
1208.0,1.468
1209.0,1.377
1210.0,0.854
1211.0,0.434
1212.0,0.446
1213.0,0.456
1214.0,0.674
1215.0,1.095
1216.0,1.389
1217.0,1.62
1218.0,1.628
1219.0,1.308
1220.0,0.843
1221.0,0.51
1222.0,0.291
1223.0,0.553
1224.0,0.675
1225.0,1.058
1226.0,1.446
1227.0,1.501
1228.0,1.413
1229.0,1.436
1230.0,0.703
1231.0,0.581
1232.0,0.287
1233.0,0.545
1234.0,0.979
1235.0,1.239
1236.0,1.489
1237.0,1.64
1238.0,1.196
1239.0,1.016
1240.0,0.577
1241.0,0.337
1242.0,0.335
1243.0,0.669
1244.0,1.122
1245.0,1.534
1246.0,1.402
1247.0,1.577
1248.0,1.321
1249.0,0.994
1250.0,0.356
1251.0,0.35
1252.0,0.272
1253.0,0.875
1254.0,1.388
1255.0,1.372
1256.0,1.692
1257.0,1.389
1258.0,1.007
1259.0,0.687
1260.0,0.527
1261.0,0.382
1262.0,0.532
1263.0,1.02
1264.0,1.426
1265.0,1.555
1266.0,1.632
1267.0,1.302
1268.0,0.917
1269.0,0.708
1270.0,0.582
1271.0,0.542
1272.0,0.85
1273.0,1.227
1274.0,1.283
1275.0,1.419
1276.0,1.555
1277.0,1.347
1278.0,0.918
1279.0,0.719
1280.0,0.345
1281.0,0.466
1282.0,0.744
1283.0,1.406
1284.0,1.532
1285.0,1.55
1286.0,1.311
1287.0,0.997
1288.0,0.844
1289.0,0.515
1290.0,0.514
1291.0,0.543
1292.0,1.008
1293.0,1.391
1294.0,1.682
1295.0,1.52
1296.0,1.308
1297.0,0.961
1298.0,0.571
1299.0,0.288
1300.0,0.587
1301.0,0.496
1302.0,1.095
1303.0,1.605
1304.0,1.491
1305.0,1.579
1306.0,1.164
1307.0,0.826
1308.0,0.411
1309.0,0.403
1310.0,0.632
1311.0,0.882
1312.0,1.356
1313.0,1.43
1314.0,1.621
1315.0,1.432
1316.0,1.008
1317.0,0.507
1318.0,0.44
1319.0,0.434
1320.0,0.505
1321.0,0.952
1322.0,1.379
1323.0,1.503
1324.0,1.333
1325.0,1.183
1326.0,1.054
1327.0,0.622
1328.0,0.384
1329.0,0.298
1330.0,0.714
1331.0,1.269
1332.0,1.375
1333.0,1.563
1334.0,1.521
1335.0,1.363
1336.0,0.842
1337.0,0.521
1338.0,0.442
1339.0,0.603
1340.0,0.732
1341.0,1.195
1342.0,1.527
1343.0,1.587
1344.0,1.479
1345.0,1.068
1346.0,0.912
1347.0,0.489
1348.0,0.425
1349.0,0.567
1350.0,0.88
1351.0,1.056
1352.0,1.644
1353.0,1.475
1354.0,1.334
1355.0,0.714
1356.0,0.506
1357.0,0.64
1358.0,0.308
1359.0,0.738
1360.0,0.946
1361.0,1.347
1362.0,1.602
1363.0,1.296
1364.0,1.06
1365.0,0.894
1366.0,0.733
1367.0,0.513
1368.0,0.452
1369.0,0.908
1370.0,1.29
1371.0,1.487
1372.0,1.742
1373.0,1.41
1374.0,1.192
1375.0,0.878
1376.0,0.502
1377.0,0.48
1378.0,0.527
1379.0,0.861
1380.0,1.387
1381.0,1.501
1382.0,1.469
1383.0,1.391
1384.0,0.989
1385.0,0.41
1386.0,0.512
1387.0,0.254
1388.0,0.922
1389.0,1.162
1390.0,1.471
1391.0,1.582
1392.0,1.416
1393.0,1.08
1394.0,0.926
1395.0,0.527
1396.0,0.335
1397.0,0.549
1398.0,0.853
1399.0,1.453
1400.0,1.421
1401.0,1.547
1402.0,1.474
1403.0,1.29
1404.0,0.814
1405.0,0.473
1406.0,0.339
1407.0,0.584
1408.0,1.029
1409.0,1.5
1410.0,1.406
1411.0,1.504
1412.0,1.25
1413.0,0.971
1414.0,0.598
1415.0,0.494
1416.0,0.594
1417.0,0.701
1418.0,1.145
