player_id, played
25393, [6;4;3;2;10;7;7;4;5;4;2;1;9;8;7;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;1;8;8;6;3;2;1;9;8;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;4;1;9;8;6;5;4;2;1;10;8;7;6;4;3;2;10;9;9;6;5;5;2;10;9;8;6;5;5;4;2;1;9;8;7;5;4;3]
25394, [1;10;9;7;7;6;5;3;10;9;7;6;6;3;2;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;10;8;6;5;4;2;1;10;8;7;5;4;3;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;7;6;4;3;2;10;9;7;6;3;3;2;10;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10]
25395, [9;7;6;4;3;2;10;9;8;6;5;3;4;2;1;9;6;5;5;2;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;2;8;7;6;6;5;3;2;9;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;5;4;5;2;2;9;9;6;5;3;2;1;9;8;6;5;4;2;1;1;10;9;7]
25396, [6;4;3;2;10;9;6;4;3;2;10;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;8;9;6;6;5;3;2;10;9;8;6;5;3;2;9;8;7;7;5;4;3;10;8;9;7;6;5;3;2;10;9;7;6;6;3;2;10;9;8;6;5;6;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3]
25397, [1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9]
25398, [7;6;3;1;10;9;7;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;3;1;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4]
25399, [3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;9;7;6;5;3;10;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;9;8;7;6;4;3;1;10;9;9;6;5;3;2;10;9;8;6;5;3;2;3;1;10;9;7;6;4;3;2]
25400, [10;9;7;6;5;3;2;10;9;8;6;7;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;2;9;7;6;4;3;2;2;9;8;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;9;6;5;3;2;1;9;10;7;5;4;2;1;10;8;9]
25401, [7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4]
25402, [3;2;10;9;7;6;5;3;2;2;9;8;6;5;4;2;1;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;7;5;4;2;3;1;10;9;5;4;3;1;10;9;7;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;1;10;9]
25403, [7;6;4;3;2;9;8;6;5;3;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;1;10;9;7;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4]
25404, [3;1;10;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;3;2;3;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;6;5;4;2;1;10;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;7;4;3;1;10]
25405, [9;7;6;5;3;2;10;9;8;6;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;9;8;7;5;2;1;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;6;5;4;4;3;1;10;9;7;6;4;1;10;9;7;6;4;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;1;10;8;7;6]
25406, [6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;2;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;4;2;9;9;8;7;4;2;1;9;10;7;5;6;3;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;5;3]
25407, [2;10;7;6;5;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;2;1;9;8;7;5;4;4;3;2;10;7;6;4;3;2;10;9;8;6;5;5;4;2;1;10;8;7;6;4;3;1;10;8;7;6;4;3;2;10;9;8;6;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;5;4;3;1;2;10]
25408, [9;7;6;5;4;2;10;9;8;6;5;4;2;1;1;10;8;7;6;4;3;1;10;10;7;7;6;5;3;2;1;9;8;6;5;4;4;3;1;8;8;5;4;3;1;1;10;9;6;4;5;3;10;9;9;6;6;5;4;2;1;10;6;7;4;4;3;10;10;8;7;6;5;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;10;8;7;5;4;3;2;10;9;6]
25409, [4;3;2;10;9;8;8;7;5;4;1;9;8;7;7;4;2;1;1;10;9;6;4;3;3;2;1;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;5;3;2;1;9;8;7;5;4;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;2;1;8;6;5;4;2;1;10;8;7;6;4;2;1;10;8;7;7;4;3;2]
25410, [10;9;8;5;3;2;1;9;8;6;5;4;4;3;1;8;9;7;6;3;3;10;9;7;6;4;3;3;1;9;8;6;5;4;2;3;1;8;8;7;4;3;1;10;8;7;6;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;8;6]
25411, [5;3;2;1;9;10;8;7;4;2;1;9;8;7;5;4;3;1;10;8;9;8;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;4;2;1;9;10;8;7;6;4;3;10;8;7;5;4;4;3;10;9;7;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2]
25412, [10;9;8;6;5;3;2;1;9;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;2;9;7;8;5;3;2;10;9;9;6;5;4;2;2;9;8;7;7;6;4;3;2;10;9;8;6;3;2;10;9;7;6;5;3;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8]
25413, [6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;5;6;3;3;10;9;7;6;5;3;2;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;9;10;8;5;4;2;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;7;6;5;1;10;9;7;6;5;3]
25414, [2;10;9;8;7;5;5;2;1;10;8;7;7;4;3;3;10;9;7;7;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;4;2;1;10;8;7;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;5;4;2;1;9]
25415, [6;5;4;2;1;9;8;7;5;4;2;1;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;6;7;4;4;1;10;8;9;6;4;3;1;10;10;7;6;6;3;3;2;1;8;6;7;4;4;3;1;10;7;5;4;3;1;10;8;9;8;6;5;2;10;9;9;6;5;3;2;1;9;8;7;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4]
25416, [10;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;4;3;2;8;7;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;2;10;1;9;6;5;3;2;1;1]
25417, [8;8;7;4;4;2;9;10;7;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;8;5;6;4;3;1;10;9;6;4;5;1;10;9;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6]
25418, [5;4;2;1;9;8;7;5;4;4;3;1;10;9;7;6;5;3;3;10;9;8;6;5;3;2;1;10;8;6;5;4;2;1;1;10;8;7;6;5;3;2;10;9;8;6;5;2;2;9;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;5;2;10;9;8;6;5;3;2]
25419, [1;9;8;6;5;4;2;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;7;4;4;3;1;8;7;5;4;3;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;9;7;6;4;3;2;10;1;9;8;6;3;2;2;9;8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1]
25420, [9;8;8;7;4;2;1;10;8;7;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;3;2;10;9;6;4;3;2;10;1;9;8;6;5;4;2;1;9;8;7;7;6;4;3;1;10;9;7;6;4;1;2;9;7;6;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8]
25421, [6;5;3;2;1;9;8;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;6;5;5;4;2;1;9;8;7;5;4;2;1;1;10;9;7;6;3;1;10;1;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;7;6;4;3;1;10;9;8;6;5;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;9;9;8;6;5]
25422, [4;2;1;9;8;7;5;4;3;1;10;9;7;5;4;5;3;2;9;7;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;1;8;8;7;4;3;1;10;8;7;6;4;3;2;10;1;9;6;5;3;4;2;1;8;6;5;4;2;1;10;8;9;7;6;4;3;2;10;9;8;6;5;3;2;1]
25423, [9;8;7;5;4;2;3;10;8;7;7;6;4;3;10;9;7;6;4;3;2;10;1;8;8;7;5;2;1;1;8;8;7;4;4;1;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;3;2;10;9;6;4;5;1;10;9;7;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;4;2;1;9;8]
25424, [7;5;4;2;9;10;8;7;6;4;3;1;10;9;7;6;4;3;2;1;9;7;6;5;3;2;1;9;8;7;5;4;3;1;10;8;9;7;4;3;1;2;9;9;6;6;3;2;2;1;10;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;8;5;3;2;10;9;8;6;5;3;2;1;10;8;7;5;4;4;3;2;10;9;7;6;3;2;10;9;9;6;5;4;2]
25425, [1;9;10;8;5;4;2;1;10;10;9;7;6;4;3;10;9;7;6;6;5;4;1;1;10;8;7;5;4;3;10;8;8;7;6;4;1;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;9;7;6;3;3;10;8;9;6;4;3;2;10;9;7;6;5;3;4;2;1;10;8;7;6;4;3;1;10;7;6;4;4;1;2;1;9;7;6;5;3;2;1;9;8]
25426, [7;5;4;3;1;10;8;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;3;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;7;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;10;7;6;6;3;1;10;10;7;8;4;3;2;10;9;8;6;7]
25427, [5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;9;9;8;7;5;4;2;1;10;8;7;5;4;1;10;8;9;7;6;4;3;2;10;9;8;6;5;4;2;10;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;1;5;9;6;7;5;2;3;1;10;8;7;6;3;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2]
25428, [1;10;8;7;5;4;3;1;2;10;9;7;6;5;3;2;10;9;8;6;3;3;2;1;9;8;7;5;4;2;1;10;9;7;5;4;3;1;10;9;7;6;5;3;4;1;9;9;8;5;5;2;1;9;8;7;5;4;2;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;1;10]
25429, [8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;2;1;1;10;8;7;6;4;3;2;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;10;8;7;6;3;1;1;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;7;5]
25430, [4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;4;2;1;8;7;5;4;2;1;10;8;7;6;4;3;1;10;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9]
25431, [8;7;5;4;2;1;10;8;7;5;4;3;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;1;2;1;9;6;5;3;4;1;9;8;7;5;4;2;1;10;8;7;7;6;3;2;10;9;7;6;5;3;2;10;9;8;6;5]
25432, [4;4;3;1;8;9;7;6;4;3;10;9;7;6;4;3;2;10;9;9;8;6;5;4;3;1;9;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;5;4;2;1;8;6;5;4;2;1;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;3;1]
25433, [10;8;7;6;4;2;1;10;9;7;6;4;5;3;2;9;8;6;5;3;2;1;9;8;6;5;5;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;3;2;10;1;10;8;7;5;4;1;10;10;9;5;4;3;1;10;8;7;8;6;5;4;10;9;8;6;5;4;2;1;9;8;7;5;4;2;3;2;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8]
25434, [5;4;3;1;10;9;7;6;5;3;9;7;6;5;5;4;2;1;9;8;7;5;4;3;10;10;8;7;6;3;1;2;7;6;5;4;2;1;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;5]
25435, [4;3;1;10;9;7;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;8;5;3;4;1;9;8;6;5;4;2;1;9;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3]
25436, [1;10;8;7;6;4;3;2;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;5;4;2;3;1;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;10;8;6;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8]
25437, [7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;4;2;1;9;8;7;5;4;3;9;10;7;7;4;3;1;10;8;9;8;6;5;3;2;1;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;9;7;4;5;3;2;9;7;6;5;3;2;10;1;10;8;7;5;4;3;1;10;9;7;6;4]
25438, [1;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;9;8;7;5;4;2;3;2;10;9;8;6;5;3;2;1;9;8;5;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;9;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;6;4;1;2;10]
25439, [7;6;4;3;2;10;9;7;6;5;3;2;3;1;10;8;7;6;4;1;1;8;7;6;6;4;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;6;3;2;10;9;8;6;5;3;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4]
25440, [3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;7;4;3;1;10;9;7;6;5;3;2;10;1;9;8;5;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;3;1;10;9;7;6;4;3;2;10]
25441, [9;8;6;5;3;2;9;9;8;7;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;4;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;9;8;6]
25442, [5;2;10;9;8;6;5;3;2;1;10;8;7;5;4;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10]
25443, [9;7;6;5;5;4;2;1;10;8;7;5;4;3;1;8;7;5;4;3;1;10;9;9;8;6;5;4;2;1;9;8;7;5;2;1;9;8;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;5;4;3;1;8;7;5;6;4;3;2;10;9;7;6]
25444, [5;4;2;10;9;8;6;5;3;2;1;1;10;9;7;6;4;3;2;10;9;7;4;3;3;2;1;9;8;6;5;4;3;1;10;8;7;5;4;2;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;9;8;6;5;4;2;1;9;8;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;6;7;3;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2]
25445, [10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;8;7;5;4;3;1;10;8;7;6;4;3;10;8;7;6;4;5;4;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7]
25446, [6;5;4;2;1;9;8;7;5;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;5;4;3;1;10;8;9;8;6;3;2;2;1;9;8;5;3;2;1;10;8;7;5;4;3;1;10;8;9;6;4;5;3;10;9;9;8;6;3;2;10;1;10;8;7;6;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3]
25447, [2;1;9;8;6;5;4;2;1;9;8;7;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8;7;6;4;3;2;10;7;7;4;3;3;10;9;7;6;5;3;4;2;1;10;8;7;5;4;3;1;10;9;7;6;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;10;7;6;4;3;2;10;9]
25448, [8;6;5;3;2;3;1;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;4;3;2;2;9;9;6;5]
25449, [4;2;1;10;8;7;5;4;3;1;10;8;9;7;6;5;3;10;9;7;8;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;7;6;6;5;3;2;1;9;8;6;5;4;1;1;9;6;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1]
25450, [9;8;6;5;4;4;3;1;10;7;5;6;3;1;10;8;9;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;3;2;2;1;10;8;7;5;4;3;1;10;8;5;4;3;3;1;10;9;7;6;5;3;2;10;9;8;6]
25451, [5;3;2;1;9;8;7;5;4;4;3;2;10;9;7;6;5;3;2;10;9;8;6;3;2;10;9;10;8;7;6;4;2;1;10;8;7;6;4;3;1;10;9;8;6;6;5;2;1;1;8;8;5;5;2;1;9;8;7;5;4;3;1;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2]
25452, [1;9;8;7;5;4;3;1;10;8;7;5;4;3;1;10;1;9;8;6;5;4;2;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;1;10;9;7;8;7;5;4;2;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8]
25453, [7;5;4;2;9;10;9;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;3;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;2;9;9;6;5;3;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;9;8;7;4]
25454, [2;1;9;8;7;7;4;2;1;10;8;7;6;6;5;3;2;10;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;4;3;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9]
25455, [8;7;5;4;3;1;1;10;9;7;6;5;3;2;10;9;8;6;3;2;2;1;10;8;7;5;4;3;10;10;8;7;4;3;1;10;8;7;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;5;4;4;3;2;10;9;6;5;3;2;1;9;8;5;3;4;2;1;10;8;7;4;2;1;1;10;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2]
25456, [1;10;8;7;5;4;3;1;10;10;9;8;5;3;2;2;1;9;6;7;5;2;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;7;6;5;3;4;1;1;8;7;5;4;4;1;10;8;7;5;4;4;1;2;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;1;10]
25457, [8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;5;3;4;10;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;9;8;7;5;4;3;1;10;8;7;6;5;3;1;2;1;8;6;5;3;2;2;1;8;8;7;5]
25458, [2;1;1;8;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;1;10;9;7;6;4;1;2;9;7;6;4;3;2;10;9;9;8;7;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;5;3;2;9;8;6;5;3;2;1;9;8;8;7;5;4;3;1;10;9;7;6;5;3;1;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1]
25459, [10;8;7;5;4;3;1;10;9;7;6;4;3;4;2;1;8;6;5;4;2;1;9;8;7;5;4;3;1;10;9;9;6;4;5;3;2;1;9;6;5;3;2;1;9;8;6;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;8;6;5;4;2;1;9;8;7;5;4;2;1;8;7;7]
25460, [4;2;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;7;6;3;1;10;10;7;7;6;5;3;2;10;9;8;5;3;4;2;1;10;8;7;5;4;2;1]
